commentText,likes
"This method is extremely, in that mathematician's own word, ""faulty"".

1) No good cake should last more than 2 days. 

2) How do you share the cake fair and square when all the slices are uneven?

3) Sprinkle a few drops of water into the side of the cake that will be exposed in the fridge before leaving it overnight solves this problem. 

4) This method is just awkward and stupid.",0
Only a mathematician would concern him/herself with the intricate cuttings of a birthday cake.,0
"It feels like a 10 year old could figure this out, but it took a great mathematician instead.  Happy birthday Brady!",0
"I love cakes, so this technique is really nifty. I kinda guessed that would be the way, but it's great anyway!",0
"From now on I'm going to cut my cake like that. The only thing is, my family will think  that I went nuts.",0
"This is certainly a way to enforce a social gastronomic hierarchy, but not an equal birthday party. Though it does work well to slowly ween a single eater off of the cake.",0
shouldn't you just eat all the cake at once?,0
Those wasted elastic bands. : /,0
One improvement is to bake the cake square :),8
severe food envy :),0
"WAIT! WAIT!

You didn't show the only part I don't understand. When you cut the cake for the 3rd time, one of the face will necessarily be smaller than the other. How do you deal with that?

Or are you supposed to cut a little bit on each side, and not all on one side like you did?",0
"The cutting of the cake is one thing, the eating is another. The wedge shape is more visually appealing and creates subtle variations in the eating.
For single person cake eaters, there's this new fangled invention called the cupcake.

The method shown here requires excessive handling (bacteria transfer) and the use of non food grade items like rubber bands.

Besides, the dry edge is just a great excuse for adding cream.",3
That cake looks really good.,0
"Who the hell doesn't eat the whole cake in 1 sitting? If you're celebrating your own birthday alone, it's pretty sad.",0
This whole point is mute if you like many people have cakes that don't last hours. Let alone days. ^_^,0
Happy birthday,0
The problem in the theory is... WHO HAS LEFTOVER CAKE?,0
"Yeah, it doesn't work with elastic band of you have cream instead of marzipan around the cake. 
The best way to conserve a cake is to make a lot of smaller ones (but that'll take more marzipan or cream in the end).",0
It's 2AM and now I feel like eating cake,0
shit I am so hungry now,0
Will you stop cutting through your rubber bands! D:,0
This reminds me of when Jennings tried to use Mathematics to cut a sponge cake fairly...if you read the book you'll know how that ended up XD,0
Dammit math! Making me rethink my entire life!,0
"not all cakes get worse when they dry up a bit
Besides, I can't imagine a case when I would eat a cake 1 piece a day and all by myself
(not telling that the idea isn't interesting though)",0
"Okay.
1) Cutting a cake like that is unfair, because the icing/cake ratio is different on every slice.
2) A birthday cake is made to be eaten in a matter of hours, by several people. Even mathematicians may find other people to share their freaking cake with.
3) When have you stopped talking about mathematics ?",0
I'm hungry now,0
"The scientific way... if you intend to have just one slice per day and you expect the inside of the cake to get dry if it gets exposed to the air. If you are going to finish the cake in one go, the traditional method is faster and more convenient to ensure that everyone gets the same portion size, especially for 2^n hungry people (where n is a natural number).",0
"Cake is good, but I prefer Pi.",43
"Is this video somewhat suggesting that the cake is a lie?
Nice!",0
"Alex Bellos is a genius, I've read both of his books and have loved both of them. You should get him for more videos!",0
"Just dive in, face first :D",1
"Marvelous!

And starting with day two - assuming a cake whose pleasure is symmetrically distributed - it is even (more or less) fair...

As a computer scientiest, I'm obviously fascinated by cake-cutting algorithms and this is a nice way to add a longer-term property to all the ways to divide - with more or fewer crumbs.",0
"Could you do a video on how to fairly share a cake between three people? For two people, the answer is: one cuts it in two, and the other one gets to choose first. It's possible to do a more complex variation on this with any amount of people and I think it'd be a very interesting video.",1
Why don't you just cover it with aluminium foil?,0
wtf people save cake that's silly nom nom nom,0
the proper way was so obvious -_-,1
FFS NOW I WANT CAKE,1
*the autistic was to cut a cake,0
"Wow, I am gonna be so fun at parties after this...",26
"so that's the scientific way to be retarted it seems...fuck dat, I eat the whole cake on DAY 1 bitches...",0
This video could've been about 4 minutes shorter and gotten the same point across.,1
"I am just bothered by all the issues that arise from this. Each piece you cut out is smaller than the one before it, so great sharing going on there. And how exactly do you end this cycle? Surely, at some point you need to change the way you cut it? And what if I want to minimize the amount of touching the cake (pushing everything towards eachother isn't the most hygienic thing to do)

I think I am just going to stick with square cakes...

I must say, it is interesting that this was posted in Nature back in 1906 :p",0
"I cant imagine pushing together two halves of a cake that are covered in whipped cream and chocolate shavings. I guess it works here with the fondant but still, theres probably a reason this method hasn't taken off after being proposed 100 years ago.",1
